election,ideological_universe,ideological_party_count,full_party_count,k,coalition_id,coalition_label,left_index,right_index,left_original_ordinal_position,right_original_ordinal_position,left_endpoint,right_endpoint,omitted_party,party_count,parties,gap_count,votes,national_vote_total,vote_share,seats,total_seats,seat_majority_threshold,seat_share,q_C,d_C,r_C,R_C,vote_majority,seat_majority,inversion,vote_deficit_pp,minimal_seat_majority,minimal_inversion,q_C_exact,d_C_exact,R_C_exact,A_C,A_C_exact,B_C,B_C_exact,V,S,A_over_q,B_over_q,vote_denominator
2014,seat_winning,28,32,1,PT|PDT|PSB|PPS|PV|PT DO B|SOLIDARIEDADE|PMN|PHS|PMDB|PSD,"PT--PSD, omitting PTB",3,14,6,19,PT,PSD,PTB,11,"PT, PDT, PSB, PPS, PV, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD",1,48984184,97355354,0.5031483322427239,266,513,257,0.5185185185185185,258.11509444051734,7.8849055594826352,-1.115094440517396,1.0305480219069472,true,true,false,,true,false,661286484/2561983,20200994/2561983,340743739/330643242,4.0802376246485448,55601006223857492562211607447444955931625076984392827160643725049580915488449410655297413183560736402164633473224299454848816676216620093672929/13626903954802568277689742237933070174542972607824828822782533913714482516641908501404069487198225874318543460718586201231891640749096437740200,3.8046679348340904,132828172301125862595188236127005152464948932785128031592549538262042316425944007326521766766215951567926696379083785149336299748839167646762702100593/34911896274836948283780398887966480924986128590712878421878864583859971061433786668152702157020572320164244931122185631590685441441292338850950816600,97355354,513,0.015807822605232551,0.014740199301714515,all_valid_federal_deputy_votes
2014,seat_winning,28,32,1,PT|PDT|PSB|PPS|PTB|PT DO B|SOLIDARIEDADE|PMN|PHS|PMDB|PSD,"PT--PSD, omitting PV",3,14,6,19,PT,PSD,PV,11,"PT, PDT, PSB, PPS, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD",1,50893913,97355354,0.5227643977340989,283,513,257,0.5516569200779727,268.17813603759276,14.821863962407244,-11.178136037592708,1.0552687261586811,true,true,false,,true,false,1374135651/5123966,75946727/5123966,1450082378/1374135651,9.5682302785308373,130385355022973536085875138715165561914223474711008957455023957234367122856797180913791920613752245286411838970276363010340013307234238253351817/13626903954802568277689742237933070174542972607824828822782533913714482516641908501404069487198225874318543460718586201231891640749096437740200,5.2536336838764077,183414314237482687040382876711439950599240744796940307365303598729382095300812178908497624866854009044986103183829297691142830753868955903826684989589/34911896274836948283780398887966480924986128590712878421878864583859971061433786668152702157020572320164244931122185631590685441441292338850950816600,97355354,513,0.035678636670028831,0.019590089488652283,all_valid_federal_deputy_votes
2014,seat_winning,28,32,1,PT|PDT|PSB|PPS|PV|PTB|PT DO B|PMN|PHS|PMDB|PSD,"PT--PSD, omitting SOLIDARIEDADE",3,14,6,19,PT,PSD,SOLIDARIEDADE,11,"PT, PDT, PSB, PPS, PV, PTB, PT DO B, PMN, PHS, PMDB, PSD",1,50208676,97355354,0.515725883961143,276,513,257,0.5380116959064327,264.56737847206637,11.432621527933636,-7.567378472066366,1.0432125139310806,true,true,false,,true,false,677817126/2561983,29290182/2561983,117851218/112969521,7.4719043683659319,1414151710933226504166646692980061434075697916422594702048689393741626877650045952999824593584811619118891132759218827867483615434279855521818/189262554927813448301246419971292641313096841775344844760868526579367812731137618075056520655530914921090881398869252794887383899293006079725,3.9607171595677033,1920502036788812323966720473386459506263766704214945173268778222535166226954440219660545538541063378280193493733433278289840868392999212312897914856/484887448261624281719172206777312235069251785982123311414984230331388486964358148168787529958619060002281179598919244883203964464462393595152094675,97355354,513,0.028241971521650894,0.014970542409429684,all_valid_federal_deputy_votes
2014,seat_winning,28,32,1,PT|PDT|PSB|PPS|PV|PTB|PT DO B|SOLIDARIEDADE|PMN|PHS|PSD|PSDB,"PT--PSDB, omitting PMDB",3,15,6,20,PT,PSDB,PMDB,12,"PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PSD, PSDB",1,53195143,97355354,0.5464018239818634,280,513,257,0.5458089668615984,280.30413570269593,-0.30413570269591955,-23.30413570269593,0.99891497960979603,true,true,false,,true,false,1436268861/5123966,-1558381/5123966,1434710480/1436268861,4.8369614342765841,160762948531636797483099042595601537957233338542647737714416962531335681925496218744719924659028653092933233862176971166831407485034947290913/33236351109274556774853029848617244328153591726402021518981790033449957357663191466839193871215185059313520635898990734711930831095357165220,-5.1410971369725038,-437769390206939633856818654200466009936962701593599333361181293383977873385024839978895951629821301390951397090968195660987786582978896262461514889/85150966523992556789708289970649953475575923391982630297265523375268222101058016263787078431757493463815231539322403979489476686442176436221831260,97355354,513,0.017256118687477728,-0.018341139077681676,all_valid_federal_deputy_votes
2014,seat_winning,28,32,1,PT|PDT|PSB|PPS|PV|PTB|PT DO B|SOLIDARIEDADE|PMN|PHS|PMDB|PSDB,"PT--PSDB, omitting PSD",3,15,6,20,PT,PSDB,PSD,12,"PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSDB",1,58019139,97355354,0.5959522164543719,309,513,257,0.6023391812865497,305.72348704109277,3.2765129589072215,-48.72348704109277,1.0107172431880147,true,true,false,,true,false,1566516753/5123966,16788741/5123966,527768498/522172251,4.099715340523522,6570201950763817672118518715852551614247843629066449239632469391486562390692695532217357308841588791467918266242233673189556769624687314833/1602599547783437407701957219561692364405853534967050314334062556005466601980701928896162470563121942175531396062399882539326313154074613400,-0.82320238161630066,-3379931337197110527257436459045374428481786223078423191639730963722030890991998336497777924075710957430365070572050819547614328299039391393929139/4105832797228854320096483463244323288837601857075488465468524589422553341342324669899177014820718842780694452678135438267750845753415540262372200,97355354,513,0.013409880216276851,-0.0026926370282622505,all_valid_federal_deputy_votes
2014,seat_winning,28,32,1,PDT|PSB|PPS|PV|PTB|PT DO B|SOLIDARIEDADE|PMN|PMDB|PSD|PSDB,"PDT--PSDB, omitting PHS",4,15,7,20,PDT,PSDB,PHS,11,"PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PMDB, PSD, PSDB",1,49489858,97355354,0.5083424379515892,271,513,257,0.5282651072124757,260.77967066916523,10.220329330834748,-3.7796706691652275,1.0391914343039441,true,true,false,,true,false,668113083/2561983,26184310/2561983,694297393/668113083,10.05314344544918,110925684352217782568006887736714558195082181026435324015049597380777230658418474612156647305313908797681697746291842743498894050726895685059/11033930327775358929303435010472121598820220735080833054884642845112941309021788260246210111091680869893557458071729717596673393319106427320,0.16718588538556695,4726134647123637329219236114684104352893062603134557041297689849323448513285361718370518140748966315151626447824159014246224022655967228044837203/28268741922944897395773602338434397510110225579524597912452521930250988713711568152350366119044997830092506017102984317077478090235864241984575560,97355354,513,0.038550334156234788,0.00064110014770923289,all_valid_federal_deputy_votes
2014,seat_winning,28,32,1,PDT|PSB|PPS|PV|PTB|PT DO B|SOLIDARIEDADE|PHS|PMDB|PSD|PSDB,"PDT--PSDB, omitting PMN",4,15,7,20,PDT,PSDB,PMN,11,"PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PHS, PMDB, PSD, PSDB",1,49964453,97355354,0.5132173110890235,273,513,257,0.5321637426900585,263.28048058866904,9.7195194113309888,-6.280480588669036,1.0369169768666446,true,true,false,,true,false,1349040231/5123966,49802487/5123966,66611558/64240011,9.7877538261662824,45598899597408303162899451382816384140601278546063134193209028445315802475526426518318341495790346878396117001499043414690663063874195785881/4658770582838484881261450337754895786168537643700796178729071423492130774920310598770622046905376367288390926741396991874150988290289380424,-0.068234414835294133,-814424893368883562834663128510165001183397508568699939318118278146346813522273475062719263950241885560261833873335719873673913191459194696604779/11935691034132290011548854320672301170935428578021496896368842592772639679122662108770154583596776861594613651665704489432712971432920457726820792,97355354,513,0.037176146914810533,-0.00025917004816585246,all_valid_federal_deputy_votes
2014,seat_winning,28,32,1,PDT|PSB|PV|PTB|PT DO B|SOLIDARIEDADE|PMN|PHS|PMDB|PSD|PSDB,"PDT--PSDB, omitting PPS",4,15,7,20,PDT,PSDB,PPS,11,"PDT, PSB, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB",1,48477237,97355354,0.4979411507250028,266,513,257,0.5185185185185185,255.44381032192641,10.556189678073586,1.5561896780735651,1.0413248990639861,false,true,true,0.2058849274997243,true,true,1308885399/5123966,54089557/5123966,1362974956/1308885399,9.4693407143708086,5376574851251356367228017855909636390117909062404549070973729022347301475151177994147438312149783680312234652373026662598241612364853612420201/567787664783440344903739259913877923939290525326034534282605579738103438193412854225169561966592744763272644196607758384662151697879018239175,1.0868489637027772,3161996523933781712210586471175639122629017382329700841046474210041378041634100701185326958104171878384727452031926617542549698462384431133608158309/2909324689569745690315033240663873410415510715892739868489905381988330921786148889012725179751714360013687077593515469299223786786774361570912568050,97355354,513,0.037070151366897279,0.004254747697088692,all_valid_federal_deputy_votes
2014,seat_winning,28,32,1,PDT|PSB|PPS|PV|PTB|SOLIDARIEDADE|PMN|PHS|PMDB|PSD|PSDB,"PDT--PSDB, omitting PT DO B",4,15,7,20,PDT,PSDB,PT DO B,11,"PDT, PSB, PPS, PV, PTB, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB",1,49620429,97355354,0.5096836174002305,275,513,257,0.5360623781676414,261.46769572631825,13.532304273681753,-4.467695726318254,1.0517551670621912,true,true,false,,true,false,1339751583/5123966,69339067/5123966,1409090650/1339751583,13.576033101356115,2569434710547225163678352186892127332432834825537565647227486446030866418127493416509179431624552466946310243888648600112166181382512596186354/189262554927813448301246419971292641313096841775344844760868526579367812731137618075056520655530914921090881398869252794887383899293006079725,-0.043728827674360864,-42407119332986277771149843761307586440753040321382960183173072244928892419255645490118981022789575564197176731894369137702130106028536237148443389/969774896523248563438344413554624470138503571964246622829968460662776973928716296337575059917238120004562359197838489766407928928924787190304189350,97355354,513,0.051922410772940499,-0.0001672437107493861,all_valid_federal_deputy_votes
2014,seat_winning,28,32,1,PDT|PSB|PPS|PTB|PT DO B|SOLIDARIEDADE|PMN|PHS|PMDB|PSD|PSDB,"PDT--PSDB, omitting PV",4,15,7,20,PDT,PSDB,PV,11,"PDT, PSB, PPS, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB",1,48428462,97355354,0.4974401510573317,268,513,257,0.5224171539961013,255.18679749241116,12.813202507588848,1.8132025075888407,1.0502110713935735,false,true,true,0.255984894266831,true,true,653784237/2561983,32827207/2561983,686611444/653784237,11.36458799544133,7743207454989062344201646922966698146730616005613212563419003748694095046699580493365772049094664315471335718340020829971555681248606377682359/681345197740128413884487111896653508727148630391241441139126695685724125832095425070203474359911293715927173035929310061594582037454821887010,1.4486145121475185,2528693979515884737382964522420617120207070823710818612386518357410729113555712431397838213276305173506341408495348312726131955709662877919224723173/1745594813741847414189019944398324046249306429535643921093943229192998553071689333407635107851028616008212246556109281579534272072064616942547540830,97355354,513,0.044534388562085754,0.0056766828314877768,all_valid_federal_deputy_votes
2014,seat_winning,28,32,1,PDT|PSB|PPS|PV|PTB|PT DO B|PMN|PHS|PMDB|PSD|PSDB,"PDT--PSDB, omitting SOLIDARIEDADE",4,15,7,20,PDT,PSDB,SOLIDARIEDADE,11,"PDT, PSB, PPS, PV, PTB, PT DO B, PMN, PHS, PMDB, PSD, PSDB",1,47743225,97355354,0.49040163728437575,261,513,257,0.5087719298245614,251.57603992688476,9.4239600731152393,5.423960073115239,1.0374596884339784,false,true,true,0.9598362715624233,true,true,1289067075/5123966,48288051/5123966,148595014/143229675,9.2682620852764259,14033079696000002122017373515414758252648788375964679151206861565434657029777526396612321234027497511063892995020867688394435625445115433096251/1514100439422507586409971359770341130504774734202758758086948212634942501849100944600452165244247319368727051190954022359099071194344048637800,0.15569798783881389,603968000181055003653365313421941806210208264528013039753200049040495034557973948335379797069850851257184059431651622249816764957804993454051038167/3879099586092994253753377654218497880554014287856986491319873842651107895714865185350300239668952480018249436791353959065631715715699148761216757400,97355354,513,0.036840798066342287,0.0006188903676362193,all_valid_federal_deputy_votes
2014,seat_winning,28,32,1,PDT|PPS|PV|PTB|PT DO B|SOLIDARIEDADE|PMN|PHS|PMDB|PSD|PSDB|PTN|PRTB|PROS,"PDT--PROS, omitting PSB",4,18,7,24,PDT,PROS,PSB,14,"PDT, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PRTB, PROS",1,47319537,97355354,0.4860496629697428,258,513,257,0.5029239766081871,249.34347710347805,8.6565228965219525,7.656522896521949,1.0347172622964966,false,true,true,1.3950337030257245,true,true,1277627499/5123966,44355729/5123966,440661076/425875833,7.6097462829015461,6099840101030307118529150071534784636922663787655822201269055253187834172480942244499810841082541127823485071669305947910554405535598583006501/801582585576621663393514249290180598502527800460284048398972583159675442155406382435533499246954463195208438865799188307758331808770378690600,1.046776613620406,2149703326920040296055301711855944345660927527401390926229957903802336863384948837700083053440636156128974052051684622153722674043639905727069772217/2053640957343349899045905816939204760293301681806639907169344975521174768319634509891335421001210136480249701830716801858275614202428961108879459800,97355354,513,0.030519131165173758,0.0041981311313228839,all_valid_federal_deputy_votes
2014,seat_winning,28,32,1,PDT|PSB|PPS|PV|PT DO B|SOLIDARIEDADE|PMN|PHS|PMDB|PSD|PSDB|PTN|PRTB|PROS,"PDT--PROS, omitting PTB",4,18,7,24,PDT,PROS,PTB,14,"PDT, PSB, PPS, PV, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PRTB, PROS",1,49673222,97355354,0.51022588855257,267,513,257,0.52046783625731,261.7458808274684,5.2541191725315901,-4.7458808274683975,1.0200733595345284,true,true,false,,true,false,670588497/2561983,13460964/2561983,228016487/223529499,4.1746378681270366,40779490519748300315828473008149116269860630069458292135416688238858849760145674309197550246189721901433633383883768409410814882531818303953/9768389931758113460709492643679620196804998285179088761851278791193177431284522223228723646737079479798239039941638853929671427060284184760,1.079481304404553,27015583749102112314478716171999297654458650329616483716113383977958565963086132300380945402292662056502178622306274072901017866293595787007289841/25026448942535446798408888091732244390671059921657977363354024791297470294934614099034195094638403096891931850266799735907301391714188056523979080,97355354,513,0.015949201778952839,0.0041241577555755334,all_valid_federal_deputy_votes
2014,seat_winning,28,32,1,PDT|PSB|PPS|PV|PTB|PT DO B|SOLIDARIEDADE|PMN|PHS|PMDB|PSDB|PTN|PRTB|PROS|PRP,"PDT--PRP, omitting PSD",4,19,7,25,PDT,PRP,PSD,15,"PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSDB, PTN, PRTB, PROS, PRP",1,48344287,97355354,0.49657553502399054,259,513,257,0.5048732943469786,254.74324946730715,4.2567505326928403,2.2567505326928483,1.0167099640190431,false,true,true,0.34244649760094603,true,true,1305295749/5123966,21811445/5123966,1327107194/1305295749,2.4002270542440556,8176915884475610041588284737289877679420453831051746874898431452454388707286368666331456241355953966532261521267883455811873521048990031058767/3406725988700642069422435559483267543635743151956207205695633478428620629160477125351017371799556468579635865179646550307972910187274109435050,1.8565234784487843,8101844388925430569884169494880313268696701664535140162012045034799410247969959420901023646963718729185627463827091032984885468471089921095627009332/4363987034354618535472549860995810115623266073839109802734858072982496382679223333519087769627571540020530616390273203948835680180161542356368852075,97355354,513,0.0094221419380618055,0.0072878220809813599,all_valid_federal_deputy_votes
2014,seat_winning,28,32,1,PDT|PSB|PPS|PV|PTB|PT DO B|SOLIDARIEDADE|PMN|PHS|PSD|PSDB|PTN|PRTB|PROS|PRP|PR,"PDT--PR, omitting PMDB",4,20,7,26,PDT,PR,PMDB,16,"PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PSD, PSDB, PTN, PRTB, PROS, PRP, PR",1,49155810,97355354,0.5049112142307037,264,513,257,0.5146198830409356,259.01945290035104,4.9805470996489829,-2.019452900351041,1.0192284673752481,true,true,false,,true,false,663603435/2561983,12760077/2561983,20495864/20109195,8.1803113381757164,325942447151178270716643904948451331752283555646758739895145359866794285071436983380356802279065452974918564784678650317508329811391826875523/39844748405855462800262404204482661329073019321125230475972321385130065838134235384222425401164403141282290820814579535765765031430106543100,-3.1997642385267344,-326636950875374203343455603677225684552816615586504229196630723764602927740512957152953928127713272667236879752758124977405527570223487185873223409/102081568055078796151404675111013102119842481259394381350522995859239681466180662772376322096551381053111827283982998922779781992518398651610967300,97355354,513,0.031581841620686363,-0.012353374245438375,all_valid_federal_deputy_votes
2014,seat_winning,28,32,1,PDT|PSB|PPS|PV|PTB|PT DO B|SOLIDARIEDADE|PMN|PHS|PMDB|PSD|PTN|PRTB|PROS|PRP|PR,"PDT--PR, omitting PSDB",4,20,7,26,PDT,PR,PSDB,16,"PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PTN, PRTB, PROS, PRP, PR",1,48859044,97355354,0.5018629381184315,275,513,257,0.5360623781676414,257.45568725475539,17.5443127452446,-0.4556872547553894,1.0681449803355259,true,true,false,,true,false,659597094/2561983,44948231/2561983,704545325/659597094,11.50806006409851,156819229199569474312044748223973419812317064676217961189686234267508875061157591894794564397595742075515566697815063014611430506564954637717777/13626903954802568277689742237933070174542972607824828822782533913714482516641908501404069487198225874318543460718586201231891640749096437740200,6.0362526811460926,210737027492878797832475340251972506733548341892811892599251489591597437947672136846572477171591867319191260940750109979020313471858597547219524114409/34911896274836948283780398887966480924986128590712878421878864583859971061433786668152702157020572320164244931122185631590685441441292338850950816600,97355354,513,0.0446991876031511,0.023445792732374755,all_valid_federal_deputy_votes
2014,seat_winning,28,32,1,PSB|PPS|PV|PTB|PT DO B|SOLIDARIEDADE|PHS|PMDB|PSD|PSDB|PTN,"PSB--PTN, omitting PMN",5,16,8,21,PSB,PTN,PMN,11,"PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PHS, PMDB, PSD, PSDB, PTN",1,47159289,97355354,0.48440365180121475,257,513,257,0.5009746588693957,248.49907337402317,8.500926625976831,8.500926625976831,1.034209087826987,false,true,true,1.559634819878525,true,true,1273300803/5123966,43558459/5123966,1316859262/1273300803,10.335469800517027,9389363619960532018080348988453884415724878154677740755995673237081364285443916741125005713633057729141318360178759620168289726693294074453289/908460263653504551845982815862204678302864840521655254852168927580965501109460566760271299146548391621236230714572413415459442716606429182680,-1.8345431745401952,-4269825401417159587329238342766852092320306640153712779961687260402697435869015839505645406854930586103881293918237521813445367995790750404975567027/2327459751655796552252026592531098728332408572714191894791924305590664737428919111210180143801371488010949662074812375439379029429419489256730054440,97355354,513,0.041591582858583991,-0.0073824950315970438,all_valid_federal_deputy_votes
2014,seat_winning,28,32,1,PSB|PPS|PV|PTB|SOLIDARIEDADE|PMN|PHS|PMDB|PSD|PSDB|PTN,"PSB--PTN, omitting PT DO B",5,16,8,21,PSB,PTN,PT DO B,11,"PSB, PPS, PV, PTB, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN",1,46815265,97355354,0.48086995811242184,259,513,257,0.5048732943469786,246.68628851167242,12.313711488327597,10.313711488327584,1.0499164812224453,false,true,true,1.9130041887578173,true,true,1264012155/5123966,63095039/5123966,189586742/180573165,14.123749075706858,32077162022731484217427616164717251759963090001939361737529619077982354024320579923242475984379479822990911788879898587105020249684715894752483/2271150659133761379614957039655511695757162101304138137130422318952413752773651416900678247866370979053090576786431033538648606791516072956700,-1.810037587379262,-10531974084023485898068096644336270311368378556885338490585673923879972872595965152611751762098320999434258651173708855921410167944811736020734748139/5818649379139491380630066481327746820831021431785479736979810763976661843572297778025450359503428720027374155187030938598447573573548723141825136100,97355354,513,0.057253887765385744,-0.0073374065429405366,all_valid_federal_deputy_votes
2014,seat_winning,28,32,1,PSB|PPS|PV|PTB|PT DO B|SOLIDARIEDADE|PMN|PHS|PMDB|PSD|PSDB|PRTB,"PSB--PRTB, omitting PTN",5,17,8,23,PSB,PRTB,PTN,12,"PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PRTB",1,47358770,97355354,0.4864526505650629,257,513,257,0.5009746588693957,249.55020973987729,7.4497902601227253,7.449790260122711,1.0298528711632347,false,true,true,1.3547349434937104,true,true,639343395/2561983,19086236/2561983,658429631/639343395,8.2043677120107219,76366209577495500817641633292060705229835918395211669305755311727513104675924193345649597385517719744845420044377948482272399513749644421868/9307994504646563031208840326457015146545746316820238266927960323575466199892014003691304294534307291201190888468979645650199208161951118675,-0.7545774518879973,-17994350909593257068756672829417926824304016718957741024148865071191494755776138850510287545245545128671651003186925390381613389442729993375586944/23846923684997915494385518366097323036192710786006064495818896573674843621197941713219058850423888196833500636012421879501834317924380012876332525,97355354,513,0.032876621184020155,-0.0030237500207855698,all_valid_federal_deputy_votes
