event_id,date,event_type,record_id,person_id,person_name,office_id,party_id,state,date_status,evidence_ids,decision_ids
affiliation-2695219a6106-start,2015-10-05,affiliations_start,affiliation-2695219a6106,person-d1c3d895582d,Aldo Rebelo,,PCdoB,PARTY,adjudicated_continuity,C032;LEG-bada6905fc7f,C032;PERSON-CONTINUITY-REVIEW
affiliation-270df0f8e42e-end,2015-10-05,affiliations_end,affiliation-270df0f8e42e,person-ab2d74d8fcaf,Eleonora Menicucci,,PT,PARTY,adjudicated_continuity,C024;LEG-92ed8875155b,C024;PERSON-CONTINUITY-REVIEW
affiliation-30697884737b-start,2015-10-05,affiliations_start,affiliation-30697884737b,person-4a62f5bd6174,Celso Pansera,,MDB,PARTY,adjudicated_continuity,ATLAS-524,PERSON-CONTINUITY-REVIEW
affiliation-35e1570fff93-end,2015-10-05,affiliations_end,affiliation-35e1570fff93,person-ae882a0b01e7,Guilherme Afif Domingos,,PSD,PARTY,adjudicated_continuity,C024;LEG-ea956fb419a3,C024;PERSON-CONTINUITY-REVIEW
affiliation-4b873e91cdd8-start,2015-10-05,affiliations_start,affiliation-4b873e91cdd8,person-15675a9ecd53,Ricardo Berzoini,,PT,PARTY,adjudicated_continuity,ATLAS-542,PERSON-CONTINUITY-REVIEW
affiliation-72fe9140fcd2-end,2015-10-05,affiliations_end,affiliation-72fe9140fcd2,person-b178a128a47e,Arthur Chioro,,PT,PARTY,adjudicated_continuity,C024;LEG-03d0c552eee1,C024;PERSON-CONTINUITY-REVIEW
affiliation-7af3673c6018-end,2015-10-05,affiliations_end,affiliation-7af3673c6018,person-15675a9ecd53,Ricardo Berzoini,,PT,PARTY,adjudicated_continuity,C024;C032;LEG-a0ba08a78c10;LEG-fc4f25515b67,C024;C032;PERSON-CONTINUITY-REVIEW
affiliation-7b274d41a3ea-end,2015-10-05,affiliations_end,affiliation-7b274d41a3ea,person-bab2d25de60e,Edson Coelho Araújo,,MDB,PARTY,adjudicated_continuity,C024;LEG-7313721f7d0a,C024;PERSON-CONTINUITY-REVIEW
affiliation-80b6aeb3505e-start,2015-10-05,affiliations_start,affiliation-80b6aeb3505e,person-d4b727e131c9,André Figueiredo,,PDT,PARTY,adjudicated_continuity,ATLAS-520,PERSON-CONTINUITY-REVIEW
affiliation-813232b2bc21-end,2015-10-05,affiliations_end,affiliation-813232b2bc21,person-3b1d01f95a61,Miguel Rossetto,,PT,PARTY,adjudicated_continuity,C024;C032;LEG-06075cf8fce5;LEG-8670a70acb8c,C024;C032;PERSON-CONTINUITY-REVIEW
affiliation-868ac39afc7e-end,2015-10-05,affiliations_end,affiliation-868ac39afc7e,person-aa911998b3f6,Nilma Lino Gomes,,,UNAFFILIATED,adjudicated_continuity,C024;C032;LEG-761e73bcf196;LEG-bcc69be0973d,C024;C032;PERSON-CONTINUITY-REVIEW
affiliation-8853da98c38a-end,2015-10-05,affiliations_end,affiliation-8853da98c38a,person-9e9d2c2a173e,Jaques Wagner,,PT,PARTY,adjudicated_continuity,C024;C032;LEG-8fea2cf59c34;LEG-d44eb314acd9,C024;C032;PERSON-CONTINUITY-REVIEW
affiliation-92273432096c-end,2015-10-05,affiliations_end,affiliation-92273432096c,person-3d3adfcdf05f,Marcelo Castro,,MDB,PARTY,adjudicated_continuity,LEG-575314f66abd,PERSON-CONTINUITY-REVIEW
affiliation-a81911cad39b-end,2015-10-05,affiliations_end,affiliation-a81911cad39b,person-aafdc596ffb6,Renato Janine Ribeiro,,,UNAFFILIATED,adjudicated_continuity,C024;LEG-5819c21b71da,C024;PERSON-CONTINUITY-REVIEW
affiliation-c3648fda53b0-end,2015-10-05,affiliations_end,affiliation-c3648fda53b0,person-1524cb7ccc12,José Elito Carvalho Siqueira,,,UNAFFILIATED,adjudicated_continuity,C024;LEG-3274ba9a4075,C024;PERSON-CONTINUITY-REVIEW
affiliation-c74569f0a445-start,2015-10-05,affiliations_start,affiliation-c74569f0a445,person-9e9d2c2a173e,Jaques Wagner,,PT,PARTY,adjudicated_continuity,ATLAS-490,PERSON-CONTINUITY-REVIEW
affiliation-c877e5cc140e-start,2015-10-05,affiliations_start,affiliation-c877e5cc140e,person-3b1d01f95a61,Miguel Rossetto,,PT,PARTY,adjudicated_continuity,ATLAS-508,PERSON-CONTINUITY-REVIEW
affiliation-d0f4c906643d-end,2015-10-05,affiliations_end,affiliation-d0f4c906643d,person-052252ad8b69,Aloizio Mercadante,,PT,PARTY,adjudicated_continuity,C024;C032;LEG-85841e849f8e;LEG-d255b4dea116,C024;C032;PERSON-CONTINUITY-REVIEW
affiliation-d578fe137ca4-start,2015-10-05,affiliations_start,affiliation-d578fe137ca4,person-3d3adfcdf05f,Marcelo Castro,,MDB,PARTY,adjudicated_continuity,ATLAS-510,PERSON-CONTINUITY-REVIEW
affiliation-d5b00c2a9cef-end,2015-10-05,affiliations_end,affiliation-d5b00c2a9cef,person-69c3d0fe4619,Helder Barbalho,,MDB,PARTY,adjudicated_continuity,C024;C032;LEG-1591c82663db;LEG-ed798dddc06b,C024;C032;PERSON-CONTINUITY-REVIEW
affiliation-e0a60b031086-end,2015-10-05,affiliations_end,affiliation-e0a60b031086,person-d1c3d895582d,Aldo Rebelo,,PCdoB,PARTY,adjudicated_continuity,C024;LEG-9551d742d972,C024;PERSON-CONTINUITY-REVIEW
affiliation-e21f6f6e3198-end,2015-10-05,affiliations_end,affiliation-e21f6f6e3198,person-3978546739e7,Manoel Dias,,PDT,PARTY,adjudicated_continuity,C024;LEG-8912d93c02b7,C024;PERSON-CONTINUITY-REVIEW
affiliation-e8a01b2cb1e0-start,2015-10-05,affiliations_start,affiliation-e8a01b2cb1e0,person-aa911998b3f6,Nilma Lino Gomes,,,UNAFFILIATED,adjudicated_continuity,ATLAS-539,PERSON-CONTINUITY-REVIEW
affiliation-ec96137176df-end,2015-10-05,affiliations_end,affiliation-ec96137176df,person-a4e239dfc327,Pepe Vargas,,PT,PARTY,adjudicated_continuity,C024;LEG-b81907f65c5f,C024;PERSON-CONTINUITY-REVIEW
affiliation-ef1c2f93359e-start,2015-10-05,affiliations_start,affiliation-ef1c2f93359e,person-052252ad8b69,Aloizio Mercadante,,PT,PARTY,adjudicated_continuity,ATLAS-506,PERSON-CONTINUITY-REVIEW
affiliation-f0ad6d190b88-end,2015-10-05,affiliations_end,affiliation-f0ad6d190b88,person-df16b033f6c7,Vitor Pinto Chaves,,,UNAFFILIATED,adjudicated_continuity,C018;C024,C018;C024;PERSON-CONTINUITY-REVIEW
affiliation-f8a6b0559344-end,2015-10-05,affiliations_end,affiliation-f8a6b0559344,person-d4b727e131c9,André Figueiredo,,PDT,PARTY,adjudicated_continuity,LEG-86c922df0c71,PERSON-CONTINUITY-REVIEW
service-dilma_rousseff-1-12-end,2015-10-05,services_end,service-dilma_rousseff-1-12,person-052252ad8b69,Aloizio Mercadante,dilma_2-casa-civil,,,adjudicated_source_boundary,C024;LEG-d255b4dea116,C024;POPULATION-REVIEW
service-dilma_rousseff-1-13-start,2015-10-05,services_start,service-dilma_rousseff-1-13,person-9e9d2c2a173e,Jaques Wagner,dilma_2-casa-civil,,,adjudicated_source_boundary,C024;LEG-8fea2cf59c34,C024;POPULATION-REVIEW
service-dilma_rousseff-1-16-end,2015-10-05,services_end,service-dilma_rousseff-1-16,person-d1c3d895582d,Aldo Rebelo,dilma_2-ciencia-tecnologia,,,adjudicated_source_boundary,C024;LEG-9551d742d972,C024;POPULATION-REVIEW
service-dilma_rousseff-1-17-start,2015-10-05,services_start,service-dilma_rousseff-1-17,person-4a62f5bd6174,Celso Pansera,dilma_2-ciencia-tecnologia,,,adjudicated_source_boundary,C024;LEG-c63d31861f21,C024;POPULATION-REVIEW
service-dilma_rousseff-1-23-end,2015-10-05,services_end,service-dilma_rousseff-1-23,person-15675a9ecd53,Ricardo Berzoini,dilma_2-comunicacoes,,,adjudicated_source_boundary,C024;LEG-a0ba08a78c10,C024;POPULATION-REVIEW
service-dilma_rousseff-1-24-start,2015-10-05,services_start,service-dilma_rousseff-1-24,person-d4b727e131c9,André Figueiredo,dilma_2-comunicacoes,,,adjudicated_source_boundary,C024;LEG-86c922df0c71,C024;POPULATION-REVIEW
service-dilma_rousseff-1-29-end,2015-10-05,services_end,service-dilma_rousseff-1-29,person-9e9d2c2a173e,Jaques Wagner,dilma_2-defesa,,,adjudicated_source_boundary,C024;LEG-d44eb314acd9,C024;POPULATION-REVIEW
service-dilma_rousseff-1-30-start,2015-10-05,services_start,service-dilma_rousseff-1-30,person-d1c3d895582d,Aldo Rebelo,dilma_2-defesa,,,adjudicated_source_boundary,C024;LEG-bada6905fc7f,C024;POPULATION-REVIEW
service-dilma_rousseff-1-37-end,2015-10-05,services_end,service-dilma_rousseff-1-37,person-a4e239dfc327,Pepe Vargas,dilma_2-direitos-humanos,,,adjudicated_source_boundary,C024;LEG-b81907f65c5f,C024;POPULATION-REVIEW
service-dilma_rousseff-1-38-start,2015-10-05,services_start,service-dilma_rousseff-1-38,person-aa911998b3f6,Nilma Lino Gomes,dilma_2-mulher-familia-direitos,,,adjudicated_source_boundary,LEG-bcc69be0973d,OFF-005;OFF-006;OFF-007
service-dilma_rousseff-1-41-end,2015-10-05,services_end,service-dilma_rousseff-1-41,person-aafdc596ffb6,Renato Janine Ribeiro,dilma_2-educacao,,,adjudicated_source_boundary,C024;LEG-5819c21b71da,C024;POPULATION-REVIEW
service-dilma_rousseff-1-42-start,2015-10-05,services_start,service-dilma_rousseff-1-42,person-052252ad8b69,Aloizio Mercadante,dilma_2-educacao,,,adjudicated_source_boundary,C024;LEG-85841e849f8e,C024;POPULATION-REVIEW
service-dilma_rousseff-1-47-end,2015-10-05,services_end,service-dilma_rousseff-1-47,person-1524cb7ccc12,José Elito Carvalho Siqueira,dilma_2-gsi,,,adjudicated_source_boundary,C024;LEG-3274ba9a4075,C024;POPULATION-REVIEW
service-dilma_rousseff-1-48-end,2015-10-05,services_end,service-dilma_rousseff-1-48,person-aa911998b3f6,Nilma Lino Gomes,dilma_2-politicas-de-promocao-da-igualdade-racial,,,adjudicated_source_boundary,C024;LEG-761e73bcf196,C024;POPULATION-REVIEW
service-dilma_rousseff-1-55-end,2015-10-05,services_end,service-dilma_rousseff-1-55,person-ae882a0b01e7,Guilherme Afif Domingos,dilma_2-micro-e-pequena-empresa,,,adjudicated_source_boundary,C024;LEG-ea956fb419a3,C024;POPULATION-REVIEW
service-dilma_rousseff-1-58-end,2015-10-05,services_end,service-dilma_rousseff-1-58,person-69c3d0fe4619,Helder Barbalho,dilma_2-pesca-e-aquicultura,,,adjudicated_source_boundary,C024;LEG-1591c82663db,C024;POPULATION-REVIEW
service-dilma_rousseff-1-6-end,2015-10-05,services_end,service-dilma_rousseff-1-6,person-df16b033f6c7,Vitor Pinto Chaves,dilma_2-assuntos-estrategicos,,,adjudicated_source_boundary,C024;LEG-f2d52d14d0bb,C024;POPULATION-REVIEW
service-dilma_rousseff-1-61-end,2015-10-05,services_end,service-dilma_rousseff-1-61,person-ab2d74d8fcaf,Eleonora Menicucci,dilma_2-politicas-para-as-mulheres,,,adjudicated_source_boundary,C024;LEG-92ed8875155b,C024;POPULATION-REVIEW
service-dilma_rousseff-1-62-end,2015-10-05,services_end,service-dilma_rousseff-1-62,person-bab2d25de60e,Edson Coelho Araújo,dilma_2-portos,,,adjudicated_source_boundary,C024;LEG-7313721f7d0a,C024;POPULATION-REVIEW
service-dilma_rousseff-1-63-start,2015-10-05,services_start,service-dilma_rousseff-1-63,person-69c3d0fe4619,Helder Barbalho,dilma_2-portos,,,adjudicated_source_boundary,C009;C024;LEG-ed798dddc06b,C009;C024;POPULATION-REVIEW
service-dilma_rousseff-1-65-end,2015-10-05,services_end,service-dilma_rousseff-1-65,person-03e5816de50d,Carlos Eduardo Gabas,dilma_2-previdencia-social,,,adjudicated_source_boundary,C024;LEG-b3f068a0416e,C024;POPULATION-REVIEW
service-dilma_rousseff-1-68-end,2015-10-05,services_end,service-dilma_rousseff-1-68,person-b178a128a47e,Arthur Chioro,dilma_2-saude,,,adjudicated_source_boundary,C024;LEG-03d0c552eee1,C024;POPULATION-REVIEW
service-dilma_rousseff-1-69-start,2015-10-05,services_start,service-dilma_rousseff-1-69,person-3d3adfcdf05f,Marcelo Castro,dilma_2-saude,,,adjudicated_source_boundary,C024;LEG-575314f66abd,C024;POPULATION-REVIEW
service-dilma_rousseff-1-70-end,2015-10-05,services_end,service-dilma_rousseff-1-70,person-3b1d01f95a61,Miguel Rossetto,dilma_2-secretaria-geral,,,adjudicated_source_boundary,C024;LEG-06075cf8fce5,C024;POPULATION-REVIEW
service-dilma_rousseff-1-71-start,2015-10-05,services_start,service-dilma_rousseff-1-71,person-15675a9ecd53,Ricardo Berzoini,dilma_2-secretaria-governo,,,adjudicated_source_boundary,LEG-fc4f25515b67,OFF-005;OFF-006;OFF-007
service-dilma_rousseff-1-72-end,2015-10-05,services_end,service-dilma_rousseff-1-72,person-3978546739e7,Manoel Dias,dilma_2-trabalho,,,adjudicated_source_boundary,C024;LEG-8912d93c02b7,C024;POPULATION-REVIEW
service-dilma_rousseff-1-73-start,2015-10-05,services_start,service-dilma_rousseff-1-73,person-3b1d01f95a61,Miguel Rossetto,dilma_2-trabalho,,,adjudicated_source_boundary,C024;LEG-8670a70acb8c,C024;POPULATION-REVIEW
affiliation-1acf6c75b9f2-start,2015-12-08,affiliations_start,affiliation-1acf6c75b9f2,person-cd7eec731906,Guilherme Walder Mora Ramalho,,,UNAFFILIATED,adjudicated_continuity,ATLAS-551;C021,C021;PERSON-CONTINUITY-REVIEW
service-dilma_rousseff-1-7-end,2015-12-08,services_end,service-dilma_rousseff-1-7,person-2f002dc5bdc9,Eliseu Padilha,dilma_2-aviacao-civil,,,adjudicated_source_boundary,C021;LEG-d2f12b350683,C021;POPULATION-REVIEW
service-dilma_rousseff-1-8-start,2015-12-08,services_start,service-dilma_rousseff-1-8,person-cd7eec731906,Guilherme Walder Mora Ramalho,dilma_2-aviacao-civil,,,adjudicated_source_boundary,C021;LEG-f1b582114b4b,ATLAS-551;ATLAS-554;C021
affiliation-8a2657d18d9b-end,2015-12-18,affiliations_end,affiliation-8a2657d18d9b,person-d18354f64c86,Joaquim Levy,,,UNAFFILIATED,adjudicated_continuity,LEG-2df1ae3ab2c1,PERSON-CONTINUITY-REVIEW
affiliation-bbe72215419d-start,2015-12-18,affiliations_start,affiliation-bbe72215419d,person-df9f2930b81a,Nelson Barbosa,,,UNAFFILIATED,adjudicated_continuity,LEG-e5f7ea3a676b,PERSON-CONTINUITY-REVIEW
affiliation-f6f095f8698d-end,2015-12-18,affiliations_end,affiliation-f6f095f8698d,person-df9f2930b81a,Nelson Barbosa,,,UNAFFILIATED,adjudicated_continuity,LEG-50db413117de,PERSON-CONTINUITY-REVIEW
service-dilma_rousseff-1-45-end,2015-12-18,services_end,service-dilma_rousseff-1-45,person-d18354f64c86,Joaquim Levy,dilma_2-fazenda,,,adjudicated_source_boundary,LEG-2df1ae3ab2c1,POPULATION-REVIEW
service-dilma_rousseff-1-46-start,2015-12-18,services_start,service-dilma_rousseff-1-46,person-df9f2930b81a,Nelson Barbosa,dilma_2-fazenda,,,adjudicated_source_boundary,LEG-e5f7ea3a676b,POPULATION-REVIEW
affiliation-627c24007baa-start,2015-12-21,affiliations_start,affiliation-627c24007baa,person-df9f2930b81a,Nelson Barbosa,,,UNAFFILIATED,adjudicated_continuity,ATLAS-500,PERSON-CONTINUITY-REVIEW
affiliation-70dd8e5afcf8-end,2015-12-21,affiliations_end,affiliation-70dd8e5afcf8,person-493daa3b8149,Valdir Moysés Simão,,,UNAFFILIATED,adjudicated_continuity,LEG-8a829ddf0700,PERSON-CONTINUITY-REVIEW
affiliation-b15099e16f67-start,2015-12-21,affiliations_start,affiliation-b15099e16f67,person-e1c3de3fc615,Carlos Higino Ribeiro de Alencar,,,UNAFFILIATED,adjudicated_continuity,LEG-f1564ca79a01,PERSON-CONTINUITY-REVIEW
affiliation-bbe72215419d-end,2015-12-21,affiliations_end,affiliation-bbe72215419d,person-df9f2930b81a,Nelson Barbosa,,,UNAFFILIATED,adjudicated_continuity,LEG-e5f7ea3a676b,PERSON-CONTINUITY-REVIEW
affiliation-da12fa7641e8-start,2015-12-21,affiliations_start,affiliation-da12fa7641e8,person-493daa3b8149,Valdir Moysés Simão,,,UNAFFILIATED,adjudicated_continuity,LEG-3a0fd99272c8,PERSON-CONTINUITY-REVIEW
service-dilma_rousseff-1-25-end,2015-12-21,services_end,service-dilma_rousseff-1-25,person-493daa3b8149,Valdir Moysés Simão,dilma_2-cgu,,,adjudicated_source_boundary,LEG-8a829ddf0700,POPULATION-REVIEW
service-dilma_rousseff-1-26-start,2015-12-21,services_start,service-dilma_rousseff-1-26,person-e1c3de3fc615,Carlos Higino Ribeiro de Alencar,dilma_2-cgu,,,adjudicated_source_boundary,LEG-f1564ca79a01,POPULATION-REVIEW
service-dilma_rousseff-1-59-end,2015-12-21,services_end,service-dilma_rousseff-1-59,person-df9f2930b81a,Nelson Barbosa,dilma_2-planejamento,,,adjudicated_source_boundary,C030;LEG-50db413117de,C030;POPULATION-REVIEW
service-dilma_rousseff-1-60-start,2015-12-21,services_start,service-dilma_rousseff-1-60,person-493daa3b8149,Valdir Moysés Simão,dilma_2-planejamento,,,adjudicated_source_boundary,LEG-3a0fd99272c8,POPULATION-REVIEW
affiliation-c4982e18b6ca-start,2016-02-29,affiliations_start,affiliation-c4982e18b6ca,person-cb50546f64cf,Luiz Navarro de Britto,,,UNAFFILIATED,adjudicated_continuity,LEG-27767c7555e1,PERSON-CONTINUITY-REVIEW
service-dilma_rousseff-1-26-end,2016-02-29,services_end,service-dilma_rousseff-1-26,person-e1c3de3fc615,Carlos Higino Ribeiro de Alencar,dilma_2-cgu,,,adjudicated_source_boundary,LEG-f1564ca79a01,POPULATION-REVIEW
service-dilma_rousseff-1-27-start,2016-02-29,services_start,service-dilma_rousseff-1-27,person-cb50546f64cf,Luiz Navarro de Britto,dilma_2-cgu,,,adjudicated_source_boundary,LEG-27767c7555e1,POPULATION-REVIEW
affiliation-29b39d7f6cbc-end,2016-03-03,affiliations_end,affiliation-29b39d7f6cbc,person-ca40dc0291e1,José Eduardo Cardozo,,PT,PARTY,adjudicated_continuity,LEG-8f31809fa406,PERSON-CONTINUITY-REVIEW
affiliation-53f836355175-start,2016-03-03,affiliations_start,affiliation-53f836355175,person-ca40dc0291e1,José Eduardo Cardozo,,PT,PARTY,adjudicated_continuity,LEG-6eb6d5643016,PERSON-CONTINUITY-REVIEW
affiliation-92f5f5b8364f-start,2016-03-03,affiliations_start,affiliation-92f5f5b8364f,person-84d03af199f4,Wellington César Lima e Silva,,,UNAFFILIATED,adjudicated_continuity,OFF-009;OFF-010;OFF-011;ATLAS-494,PERSON-CONTINUITY-REVIEW
affiliation-b6d91490f7a6-end,2016-03-03,affiliations_end,affiliation-b6d91490f7a6,person-aa5f8262ea48,Luís Inácio Adams,,,UNAFFILIATED,adjudicated_continuity,LEG-6acbef0c8e72,PERSON-CONTINUITY-REVIEW
service-84105bf0fa5f-start,2016-03-03,services_start,service-84105bf0fa5f,person-84d03af199f4,Wellington César Lima e Silva,dilma_2-justica,,,adjudicated_source_boundary,OFF-009;OFF-010;OFF-011;ATLAS-494,OFFICE-ADJUDICATION
service-dilma_rousseff-1-1-end,2016-03-03,services_end,service-dilma_rousseff-1-1,person-aa5f8262ea48,Luís Inácio Adams,dilma_2-agu,,,adjudicated_source_boundary,LEG-6acbef0c8e72,POPULATION-REVIEW
service-dilma_rousseff-1-2-start,2016-03-03,services_start,service-dilma_rousseff-1-2,person-ca40dc0291e1,José Eduardo Cardozo,dilma_2-agu,,,adjudicated_source_boundary,LEG-6eb6d5643016,POPULATION-REVIEW
service-dilma_rousseff-1-51-end,2016-03-03,services_end,service-dilma_rousseff-1-51,person-ca40dc0291e1,José Eduardo Cardozo,dilma_2-justica,,,adjudicated_source_boundary,LEG-8f31809fa406,POPULATION-REVIEW
affiliation-d8954b97c63c-start,2016-03-16,affiliations_start,affiliation-d8954b97c63c,person-884dd07ee0fc,Eva Chiavon,,PT,PARTY,adjudicated_continuity,C031;C055;LEG-f7165c075478,C031;C055;PERSON-CONTINUITY-REVIEW
service-C055-person-884dd07ee0fc-start,2016-03-16,services_start,service-C055-person-884dd07ee0fc,person-884dd07ee0fc,Eva Chiavon,dilma_2-casa-civil,,,adjudicated_designated_vacancy_replacement,C031;C055;LEG-f7165c075478,C031;C055;POPULATION-REVIEW
service-dilma_rousseff-1-13-end,2016-03-16,services_end,service-dilma_rousseff-1-13,person-9e9d2c2a173e,Jaques Wagner,dilma_2-casa-civil,,,adjudicated_source_boundary,C024;LEG-8fea2cf59c34,C024;POPULATION-REVIEW
affiliation-2e5a9f3d642a-start,2016-03-17,affiliations_start,affiliation-2e5a9f3d642a,person-4b3c84ef1e38,Mauro Lopes,,MDB,PARTY,adjudicated_continuity,LEG-90f1b4fb4472,PERSON-CONTINUITY-REVIEW
affiliation-8965b608fad5-start,2016-03-17,affiliations_start,affiliation-8965b608fad5,person-9e9d2c2a173e,Jaques Wagner,,PT,PARTY,adjudicated_continuity,OFF-008;OFF-009,PERSON-CONTINUITY-REVIEW
affiliation-94a20845e40f-start,2016-03-17,affiliations_start,affiliation-94a20845e40f,person-6e762df38945,Armando Monteiro,,PTB,PARTY,adjudicated_continuity,ATLAS-513,PERSON-CONTINUITY-REVIEW
affiliation-a4eb3d8313a7-end,2016-03-17,affiliations_end,affiliation-a4eb3d8313a7,person-6e762df38945,Armando Monteiro,,PTB,PARTY,adjudicated_continuity,LEG-ba4b75fca9f5,PERSON-CONTINUITY-REVIEW
affiliation-c74569f0a445-end,2016-03-17,affiliations_end,affiliation-c74569f0a445,person-9e9d2c2a173e,Jaques Wagner,,PT,PARTY,adjudicated_continuity,ATLAS-490,PERSON-CONTINUITY-REVIEW
affiliation-cc9dac3fc072-start,2016-03-17,affiliations_start,affiliation-cc9dac3fc072,person-9d960627aeac,Eugênio Aragão,,,UNAFFILIATED,adjudicated_continuity,ATLAS-495,PERSON-CONTINUITY-REVIEW
affiliation-ff30b0174398-start,2016-03-17,affiliations_start,affiliation-ff30b0174398,person-1c65a93af898,Luiz Inácio Lula da Silva,,PT,PARTY,adjudicated_continuity,OFF-047,PERSON-CONTINUITY-REVIEW
service-0756ddce3efb-start,2016-03-17,services_start,service-0756ddce3efb,person-9e9d2c2a173e,Jaques Wagner,dilma_2-gabinete-pessoal,,,adjudicated_source_boundary,OFF-008;OFF-009,OFFICE-ADJUDICATION
service-84105bf0fa5f-end,2016-03-17,services_end,service-84105bf0fa5f,person-84d03af199f4,Wellington César Lima e Silva,dilma_2-justica,,,adjudicated_source_boundary,OFF-009;OFF-010;OFF-011;ATLAS-494,OFFICE-ADJUDICATION
service-C055-person-884dd07ee0fc-end,2016-03-17,services_end,service-C055-person-884dd07ee0fc,person-884dd07ee0fc,Eva Chiavon,dilma_2-casa-civil,,,adjudicated_designated_vacancy_replacement,C031;C055;LEG-f7165c075478,C031;C055;POPULATION-REVIEW
service-d627a715ad62-start,2016-03-17,services_start,service-d627a715ad62,person-1c65a93af898,Luiz Inácio Lula da Silva,dilma_2-casa-civil,,,adjudicated_source_boundary,OFF-047,OFFICE-ADJUDICATION
service-dilma_rousseff-1-53-start,2016-03-17,services_start,service-dilma_rousseff-1-53,person-9d960627aeac,Eugênio Aragão,dilma_2-justica,,,adjudicated_source_boundary,LEG-6b43a38603cc,OFF-011
